"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Unclassified Rikenellaceae"	"DMM"	"DMM4"	"DMMDMM4"	-1.59611551600887e-14	0	2.00560702066313	0.999999999999994	1	0.0298025607841685	0.0993418692805618	"Prevalence association possibly induced by stronger abundance association"	"prevalence"	156	154
"[Prevotella]"	"DMM"	"DMM2"	"DMMDMM2"	NA	NA	NA	NA	NA	6.62867525442805e-06	9.94301288164207e-05	"No data points have the baseline factor level"	"abundance"	156	82
"[Prevotella]"	"DMM"	"DMM3"	"DMMDMM3"	NA	NA	NA	NA	NA	0.000355221534023622	0.00284177227218898	"No data points have the baseline factor level"	"abundance"	156	82
"[Prevotella]"	"DMM"	"DMM4"	"DMMDMM4"	NA	NA	NA	NA	NA	5.99607277045725e-06	9.5937164327316e-05	"No data points have the baseline factor level"	"abundance"	156	82
"[Prevotella]"	"DMM"	"DMM6"	"DMMDMM6"	NA	NA	NA	NA	NA	0.0270187247452475	0.0966647065306673	"No data points have the baseline factor level"	"abundance"	156	82
"Aggregatibacter"	"DMM"	"DMM2"	"DMMDMM2"	NA	NA	NA	NA	NA	0.001659115400649	0.010209503258928	"No data points have the baseline factor level"	"abundance"	156	52
"Aggregatibacter"	"DMM"	"DMM3"	"DMMDMM3"	NA	NA	NA	NA	NA	0.00123615068676823	0.00824100457845489	"No data points have the baseline factor level"	"abundance"	156	52
"Aggregatibacter"	"DMM"	"DMM4"	"DMMDMM4"	NA	NA	NA	NA	NA	0.00031266987078132	0.00268002746383988	"No data points have the baseline factor level"	"abundance"	156	52
"Providencia"	"DMM"	"DMM5"	"DMMDMM5"	NA	NA	NA	NA	NA	0.0290943462507564	0.0993418692805618	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	156	85
"Serratia"	"DMM"	"DMM2"	"DMMDMM2"	NA	NA	NA	NA	NA	0.0262872677107376	0.0966647065306673	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	156	29
"Unclassified Burkholderiaceae"	"DMM"	"DMM2"	"DMMDMM2"	NA	NA	NA	NA	NA	0.00394304750935983	0.0197152375467991	"No data points have the baseline factor level"	"abundance"	156	19
"Akkermansia"	"DMM"	"DMM3"	"DMMDMM3"	NA	0	NA	NA	NA	0.0286836041128589	0.0993418692805618	"All logistic values are the same"	"prevalence"	156	156
"Akkermansia"	"DMM"	"DMM6"	"DMMDMM6"	NA	0	NA	NA	NA	0.00234687375932818	0.0129664699220268	"All logistic values are the same"	"prevalence"	156	156
"Bacteroides"	"DMM"	"DMM4"	"DMMDMM4"	NA	0	NA	NA	NA	0.00224756758066169	0.0129664699220268	"All logistic values are the same"	"prevalence"	156	156
"Oscillospira"	"DMM"	"DMM4"	"DMMDMM4"	NA	0	NA	NA	NA	0.0273883335170224	0.0966647065306673	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Enterobacteriaceae"	"DMM"	"DMM3"	"DMMDMM3"	NA	0	NA	NA	NA	3.72146757854352e-13	5.15054665584103e-11	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Enterobacteriaceae"	"DMM"	"DMM6"	"DMMDMM6"	NA	0	NA	NA	NA	0.0265842815525019	0.0966647065306673	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Firmicutes"	"DMM"	"DMM5"	"DMMDMM5"	NA	0	NA	NA	NA	0.0271078350340281	0.0966647065306673	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Lachnospiraceae"	"DMM"	"DMM6"	"DMMDMM6"	NA	0	NA	NA	NA	0.0115667482288151	0.047051179235858	"All logistic values are the same"	"prevalence"	156	156
"Unclassified Ruminococcaceae"	"DMM"	"DMM4"	"DMMDMM4"	NA	0	NA	NA	NA	9.76599333153416e-05	0.0010190601737253	"All logistic values are the same"	"prevalence"	156	156
