feature	Aggregatibacter	Akkermansia	Bacteroides	Bifidobacterium	Bilophila	Blautia	Clostridium	Coprococcus	Desulfovibrio	Dialister	Dorea	Erwinia	Faecalibacterium	Fusobacterium	Lachnobacterium	Lachnospira	Methanobrevibacter	Oscillospira	Parabacteroides	Parvimonas	Phascolarctobacterium	Prevotella	Providencia	Pseudomonas	Roseburia	Ruminococcus	Serratia	Sutterella	Synergistes	Unclassified Burkholderiaceae	Unclassified Christensenellaceae	Unclassified Clostridiaceae	Unclassified Coriobacteriaceae	Unclassified Cyanobacteria	Unclassified Enterobacteriaceae	Unclassified Erysipelotrichaceae	Unclassified Firmicutes	Unclassified Lachnospiraceae	Unclassified Proteobacteria	Unclassified Rikenellaceae	Unclassified Ruminococcaceae	Unclassified S24-7	Unclassified Tenericutes	Unclassified [Barnesiellaceae]	Veillonella	[Eubacterium]	[Prevotella]	[Ruminococcus]
LLM.2015.04.19	0.00183038438071995	0.203477730323368	0.110331502948953	0.000101688021151108	0.00579621720561318	0.00528777709985764	0.000508440105755542	0.0568436038234696	0.0036607687614399	0.00345739271913769	0.0268456375838926	NA	0.0500305064063453	0.0127110026438885	NA	0.0085417937766931	0.00213544844417328	0.00386414480374212	0.0288793980069148	0.00396583282489323	0.0073215375228798	0.011287370347773	0.0073215375228798	0.000305064063453325	0.000813504169208867	0.0203376042302217	NA	0.0024405125076266	0.0024405125076266	0.000203376042302217	0.0191173479764084	0.00193207240187106	0.00132194427496441	0.00183038438071995	0.0061012812690665	0.00640634533251983	0.0342688631279235	0.0437258490949766	0.0760626398210291	0.0541997152735408	0.152226967663209	0.00183038438071995	0.00233882448647549	0.00884685784014643	0.000101688021151108	0.000508440105755542	0.00599959324791539	0.0024405125076266
LLM.2015.05.03	NA	0.0395031561800041	0.115658725310527	0.000203624516391774	0.0038688658114437	0.0364487884341275	0.00264711871309306	0.044084707798819	0.00906129097943392	0.000407249032783547	0.0184280187334555	NA	0.0959071472205254	0.00101812258195887	NA	0.0274893097128894	0.00203624516391774	0.00519242516799023	0.0133374058236612	0.00142537161474242	0.00855222968845449	0.0184280187334555	0.0155772755039707	0.000203624516391774	NA	0.0580329871716555	NA	0.00631236000814498	0.00030543677458766	0.000101812258195887	0.00376705355324781	0.00111993484015475	0.00468336387701079	0.00122174709835064	0.00600692323355732	0.0232131948686622	0.0767664426796986	0.138770107920994	0.0461209529627367	0.0375687232742822	0.10568112400733	0.0030543677458766	0.00132355935654653	0.00600692323355732	0.000101812258195887	0.000610873549175321	0.0134392180818571	0.00631236000814498
LLM.2015.05.31	NA	0.0883972267536705	0.139070146818923	0.000203915171288744	0.00458809135399674	0.0113172920065253	0.00214110929853181	0.0713703099510604	0.00448613376835237	0.00285481239804241	0.00367047308319739	NA	0.0922716150081566	0.000713703099510604	NA	0.0301794453507341	0.00142740619902121	0.00754486133768352	0.0179445350734095	0.000713703099510604	0.0179445350734095	0.0140701468189233	0.00591353996737357	0.000101957585644372	0.00519983686786297	0.0277324632952692	NA	0.00754486133768352	0.00050978792822186	0.000305872756933116	0.00825856443719413	0.00112153344208809	0.00132544861337684	0.000101957585644372	0.00234502446982055	0.00683115823817292	0.0498572593800979	0.0528140293637847	0.0860522022838499	0.0417006525285481	0.154975530179445	0.0076468189233279	0.00132544861337684	0.00948205546492659	0.000101957585644372	NA	0.0134584013050571	0.00438417618270799
LLM.2015.06.14	0.000717875089734386	0.0975284586196288	0.158240180494308	0.001333196595221	0.00707619731309609	0.0206132704338017	0.000205107168495539	0.0463542200799918	0.00984514408778587	0.00153830376371654	0.0428673982155676	NA	0.0600964003691929	0.00266639319044201	NA	0.00389703620141524	0.00512767921238847	0.0047174648753974	0.0172290021536253	0.00789662598707825	0.0073838580658394	0.02758691416265	0.00297405394318531	0.000717875089734386	NA	0.0459440057430007	NA	0.00389703620141524	0.000512767921238847	0.000922982258229925	0.00789662598707825	0.00338426828017639	0.00358937544867193	0.000615321505486617	0.0139472874576966	0.0193826274228284	0.0744539021638806	0.0893241718798072	0.0118962157727413	0.0316890575325608	0.138652445902984	0.001333196595221	0.00492257204389293	0.00851194749256487	NA	0.00153830376371654	0.00420469695415855	0.00676853656035278
LLM.2015.07.08	0.000302938503483793	0.0731091588407553	0.183782692113501	0.000201959002322529	0.00898717560335252	0.031707563364637	0.000504897505806321	0.00636170857315965	0.00514995455922448	0.00181763102090276	0.00676562657780471	NA	0.140664445117641	0.00070685650812885	NA	0.00111077451277391	0.00100979501161264	0.00323134403716046	0.0333232353832172	0.000504897505806321	0.00525093406038574	0.0749267898616581	0.0271634858123801	0.000201959002322529	0.00615974957083712	0.00292840553367666	NA	0.0128243966474806	0.000100979501161264	0.000100979501161264	0.000201959002322529	0.000807836009290114	0.00161567201858023	0.000605877006967585	0.00222154902554781	0.0440270625063112	0.0242350802787034	0.145309502171059	0.0158537816823185	0.0171665151974149	0.0338281328890235	0.000403918004645057	0.000201959002322529	0.00676562657780471	0.000403918004645057	0.000201959002322529	0.0570534181561143	0.0201959002322529
LLM.2015.07.09	0.000100725221595488	0.00735294117647059	0.286764705882353	0.000302175664786462	0.00141015310233683	0.0104754230459307	0.00261885576148267	0.0008058017727639	0.000302175664786462	0.00181305398871878	0.0032232070910556	NA	0.142022562449637	0.00040290088638195	NA	0.0208501208702659	NA	0.00463336019339242	0.0347502014504432	0.000201450443190975	0.00846091861402095	0.191881547139404	0.0391821112006446	NA	0.0096696212731668	0.00201450443190975	NA	0.0182312651087832	NA	NA	NA	0.000100725221595488	0.000705076551168413	0.000302175664786462	0.0024174053182917	0.00825946817082997	0.0147058823529412	0.0958904109589041	0.0120870265914585	0.0147058823529412	0.0148066075745367	0.0016116035455278	NA	0.0024174053182917	0.00191377921031426	NA	0.0393835616438356	0.0032232070910556
LLM.2015.07.10	0.0046795523906409	0.081383519837233	0.281790437436419	0.000305188199389624	0.0130213631739573	0.0152594099694812	0.00142421159715158	0.00325534079348932	0.00233977619532045	0.00142421159715158	0.00457782299084435	NA	0.118413021363174	0.0126144455747711	0.000101729399796541	0.0120040691759919	NA	0.00417090539165819	0.0373346897253306	0.00976602238046795	0.00610376398779247	0.0599186164801628	0.0276703967446592	0.000101729399796541	0.00783316378433367	0.00457782299084435	NA	0.0247202441505595	NA	NA	0.000406917599186165	0.00152594099694812	0.00101729399796541	0.000406917599186165	0.0306205493387589	0.0115971515768057	0.0220752797558494	0.0718209562563581	0.0188199389623601	0.0242115971515768	0.0389623601220753	0.00101729399796541	NA	0.00844354018311292	0.00122075279755849	0.000203458799593082	0.0267548321464903	0.00610376398779247
LLM.2015.07.11	0.000916310323762981	0.103950315618	0.236815312563633	0.000814498065567094	0.00315618000407249	0.0282019955202606	0.00203624516391774	0.00417430258603136	0.00254530645489717	0.000814498065567094	0.0220932600285074	NA	0.142842598248829	0.00743229484829974	NA	0.0154754632457748	0.00101812258195887	0.00417430258603136	0.0297291793931989	0.005396049684382	0.00702504581551619	0.0474445123192832	0.0133374058236612	NA	0.0121156587253105	0.0210751374465486	NA	0.0110975361433517	NA	NA	0.000916310323762981	0.00101812258195887	0.00264711871309306	0.000203624516391774	0.0129301567908776	0.0159845245367542	0.0357361026267563	0.0789045001018123	0.00977397678680513	0.0307473019751578	0.0532478110364488	0.000814498065567094	NA	0.00753410710649562	0.000203624516391774	0.000916310323762981	0.0148645896965995	0.00987578904500102
LLM.2015.07.12	0.00122361578464362	0.041093096767615	0.260426226164984	0.000305903946160905	0.00458855919241358	0.00805547058223718	0.0017334556949118	0.0199857244825125	0.00101967982053635	0.00142755174875089	0.00224329560517997	NA	0.131538696849189	0.00540430304884266	0.000101967982053635	0.0159070052003671	NA	0.00530233506678903	0.0300805547058224	0.00632201488732538	0.00907515040277353	0.0590394616090548	0.0115223819720608	NA	0.0106046701335781	0.0270215152442133	NA	0.0136637095951871	NA	NA	0.000407871928214541	0.000815743856429081	0.000713775874375446	0.00020393596410727	0.0209034363209952	0.00509839910268176	0.0520036708473539	0.0459875599061894	0.0558784541653921	0.0563882940756602	0.043030488426634	0.00183542367696543	NA	0.0113184460079535	0.000305903946160905	NA	0.0349750178443969	0.00244723156928724
LLM.2015.07.15	NA	0.0200101061141991	0.138756947953512	0.000303183425972713	0.00272865083375442	0.00727640222334512	0.00323395654370894	0.0333501768569985	0.00272865083375442	0.00293077311773623	0.00262758969176352	NA	0.0929762506316321	0.000101061141990904	NA	0.0206164729661445	NA	0.00909550277918141	0.0197069226882264	0.000202122283981809	0.0066700353713997	0.0718544719555331	0.0282971197574533	NA	0.00778170793329965	0.0353713996968166	NA	0.00384032339565437	0.000101061141990904	NA	0.00141485598787266	0.0023244062657908	0.00101061141990905	0.000202122283981809	0.00161697827185447	0.00424456796361799	0.043355229914098	0.0569984840828701	0.15533097524002	0.0670035371399697	0.0847902981303689	0.00485093481556341	0.00121273370389085	0.0173825164224356	0.000303183425972713	NA	0.0459828196058615	0.00141485598787266
LLM.2015.07.19	0.000305654610290372	0.00733571064696893	0.0393275598573612	0.000713194090677534	0.00387162506367804	0.0169128884360672	0.000713194090677534	0.0854814060112074	0.0053998981151299	0.0011207335710647	0.00478858889454916	NA	0.101681100356597	0.00193581253183902	NA	0.0332144676515537	0.00203769740193581	0.00916963830871116	0.0224146714212939	0.00142638818135507	0.00988283239938869	0.0635761589403974	0.0124299541518085	NA	0.023841059602649	0.0311767702496179	NA	0.00621497707590423	0.000203769740193581	NA	0.00407539480387163	0.0011207335710647	0.00183392766174223	0.00356597045338767	0.00356597045338767	0.0119205298013245	0.0976057055527254	0.0744778400407539	0.0609271523178808	0.050127356087621	0.147223637289862	0.00631686194600102	0.00244523688232298	0.0101884870096791	0.000407539480387163	NA	0.034538970962812	0.00448293428425879
LLM.2015.07.26	0.000101626016260163	0.0501016260162602	0.1125	0.00040650406504065	0.00436991869918699	0.0145325203252033	0.00040650406504065	0.0746951219512195	0.00813008130081301	0.00233739837398374	0.0032520325203252	NA	0.121646341463415	0.00182926829268293	NA	0.00965447154471545	0.00203252032520325	0.00823170731707317	0.0308943089430894	0.000711382113821138	0.00884146341463415	0.00274390243902439	0.0130081300813008	0.000101626016260163	0.0142276422764228	0.0382113821138211	NA	0.00477642276422764	0.00040650406504065	0.000203252032520325	0.00680894308943089	0.00101626016260163	0.00254065040650406	0.00132113821138211	0.00182926829268293	0.0133130081300813	0.0830284552845528	0.0664634146341463	0.0758130081300813	0.0544715447154472	0.123882113821138	0.0143292682926829	0.00477642276422764	0.00508130081300813	0.000101626016260163	0.000101626016260163	0.0115853658536585	0.00518292682926829
LLM.2015.08.23	NA	0.0310452575345227	0.144441084568088	NA	0.00151194436044754	0.0227799616974095	0.000705574034875517	0.0730773107549642	0.00161274065114404	0.00141114806975103	0.00473742566273561	NA	0.042536034673924	NA	NA	0.0313476464066122	NA	0.0139098881161173	0.0300372946275577	NA	0.00796290696502369	0.00241911097671606	0.00947485132547122	0.000201592581393005	0.00594698115109364	0.041931256929745	NA	0.00322548130228808	0.000503981453482512	NA	0.00362866646507409	0.000201592581393005	0.00151194436044754	0.00332627759298458	0.0913214393710312	0.00786211067432718	0.0565467190807378	0.0681382925108356	0.0186473137788529	0.0700534220340692	0.152807176695898	0.00342707388368108	0.00473742566273561	0.0117931660114908	0.000201592581393005	NA	0.0278197762322347	0.00715653663945167
LLM.2015.09.06	0.00111925111925112	0.0343915343915344	0.31023606023606	NA	0.0101750101750102	0.0166870166870167	0.00142450142450142	0.0208587708587709	0.00295075295075295	0.000305250305250305	0.0400895400895401	NA	0.0244200244200244	0.0133292633292633	NA	0.015974765974766	NA	0.00691900691900692	0.0474155474155474	0.0133292633292633	0.00986975986975987	0.0144485144485144	0.00854700854700855	0.000203500203500204	0.00457875457875458	0.0132275132275132	NA	0.00661375661375661	0.000712250712250712	0.000712250712250712	0.00152625152625153	0.00132275132275132	0.00101750101750102	0.00132275132275132	0.0356125356125356	0.00386650386650387	0.0445665445665446	0.0787545787545788	0.0343915343915344	0.0552503052503052	0.0867928367928368	0.00213675213675214	0.00132275132275132	0.0055962555962556	NA	0.000203500203500204	0.0224867724867725	0.00529100529100529
LLM.2015.09.16	0.000200803212851406	0.00552208835341365	0.332530120481928	NA	0.0035140562248996	0.0104417670682731	0.0070281124497992	0.00240963855421687	0.00230923694779116	0.00180722891566265	0.00331325301204819	NA	0.03785140562249	NA	NA	0.00491967871485944	NA	0.00562248995983936	0.0789156626506024	NA	0.0112449799196787	0.0893574297188755	0.0588353413654619	NA	0.011144578313253	0.00321285140562249	NA	0.00863453815261044	NA	NA	NA	0.000502008032128514	NA	0.00220883534136546	0.00100401606425703	0.00261044176706827	0.0227911646586345	0.101907630522088	0.0799196787148594	0.0282128514056225	0.0346385542168675	0.00150602409638554	0.000301204819277108	0.00301204819277108	0.0107429718875502	NA	0.0281124497991968	0.003714859437751
LLM.2015.10.11	NA	0.0286001003512293	0.15253386853989	NA	0.00140491721023583	0.0117410938283994	0.000401404917210236	0.105268439538384	0.000602107375815354	0.0216758655293527	0.00893125940792775	NA	0.0548921224284997	NA	NA	0.0370296036126443	NA	0.012744606121425	0.0567987957852484	NA	0.00240842950326141	0.0524836929252383	0.0132463622679378	NA	0.0154540893125941	0.035725037631711	NA	0.00451580531861515	NA	NA	0.000401404917210236	0.00100351229302559	0.000301053687907677	0.0095333667837431	0.0022077270446563	0.00331159056698445	0.0530858003010537	0.0854992473657802	0.00792774711490216	0.0607124937280482	0.0752634219769192	0.0132463622679378	0.00461615654791771	0.00351229302558956	0.000401404917210236	NA	0.0590065228299047	0.00351229302558956
LLM.2015.11.08	NA	0.00171284634760705	0.189521410579345	NA	0.00130982367758186	0.0175314861460957	0.000604534005037783	0.0393954659949622	0.00120906801007557	0.000604534005037783	0.00453400503778338	NA	0.0377833753148615	0.000201511335012594	0.000100755667506297	0.0264987405541562	NA	0.0110831234256927	0.0885642317380353	NA	0.00705289672544081	0.0158186397984887	0.00654911838790932	NA	0.0117884130982368	0.023375314861461	NA	0.00654911838790932	NA	NA	0.000705289672544081	NA	0.000705289672544081	0.00795969773299748	0.0743576826196474	0.00685138539042821	0.0572292191435768	0.0842317380352645	0.00664987405541562	0.0693198992443325	0.0910831234256927	0.00937027707808564	0.00453400503778338	0.00523929471032746	0.000201511335012594	NA	0.0848362720403023	0.00493702770780856
LLM.2015.11.22	NA	0.0126003454933442	0.116553195813434	0.000304847068387359	0.00152423534193679	0.0294685499441114	0.000609694136774718	0.0766182298546896	0.00294685499441114	0.00538563154151001	0.00884056498323341	NA	0.0463367543948786	0.000203231378924906	NA	0.032517020627985	NA	0.0084341022253836	0.0405446600955187	0.000304847068387359	0.0101615689462453	0.00111777258408698	0.020627984960878	NA	0.0151407377299055	0.0332283304542221	NA	0.00294685499441114	NA	NA	0.00335331775226095	0.00243877654709887	0.000914541205162077	0.000711309826237171	0.0032517020627985	0.0152423534193679	0.0845442536327609	0.0881008027639468	0.0852555634589981	0.0570064017884361	0.143379737831521	0.0101615689462453	0.0152423534193679	0.00457270602581039	NA	NA	0.00945025912000813	0.00995833756732039
LLM.2015.12.27	NA	0.0302600951320717	0.102823600850116	0.00131565631009007	0.00293492561481631	0.0226697702661674	NA	0.110818743042202	0.00404817326181561	0.00667948588199575	0.0228721789292582	NA	0.0323853860945248	0.00192288229936241	NA	0.022568565934622	NA	0.00931079850217589	0.0316769557737071	0.00131565631009007	0.00829875518672199	0.0010120433154539	0.00344094727254327	NA	0.0191276186620787	0.0850116384981277	NA	0.00637587288735958	0.000910838983908511	NA	0.00556623823499646	0.00131565631009007	0.000404817326181561	0.0020240866309078	0.00354215160408865	0.00748912053435887	0.08430320817731	0.0883513814391256	0.0144722194109908	0.0655804068414128	0.175083493573525	0.00141686064163546	0.00293492561481631	0.00526262524036029	NA	0.00020240866309078	0.00425058192490639	0.0100192288229936
LLM.2016.01.10	0.00121457489878542	0.0629554655870445	0.411943319838057	0.000303643724696356	0.00566801619433199	0.00587044534412955	NA	0.0168016194331984	0.00283400809716599	0.00313765182186235	0.0452429149797571	NA	0.00991902834008097	0.0173076923076923	NA	0.00263157894736842	NA	0.00597165991902834	0.063663967611336	0.00698380566801619	0.00536437246963563	0.00748987854251012	0.00131578947368421	0.000202429149797571	0.000809716599190283	0.0112348178137652	NA	0.00394736842105263	0.000708502024291498	0.000404858299595142	0.00232793522267206	0.00131578947368421	0.000202429149797571	0.000506072874493927	0.0467611336032389	0.00242914979757085	0.0334008097165992	0.0766194331983806	0.0153846153846154	0.0258097165991903	0.0767206477732794	0.000607287449392712	0.00597165991902834	0.0118421052631579	0.000202429149797571	0.000809716599190283	0.00202429149797571	0.00313765182186235
LLM.2016.01.24	0.000606550748079256	0.0474120501415285	0.166902547513142	0.000707642539425799	0.00242620299231702	0.0416498180347756	0.000202183582693085	0.0857258390618682	0.00353821269712899	0.00909826122118884	0.0182976142337242	NA	0.0736959158916296	0.028507885159725	NA	0.0105135463000404	0.000202183582693085	0.00495349777598059	0.0200161746866154	0.00556004852405985	0.00646987464617873	0.0121310149615851	0.00646987464617873	NA	0.0269915082895269	0.0333602911443591	NA	0.00101091791346543	0.00232511120097048	NA	0.00151637687019814	0.00242620299231702	0.00171856045289123	0.000202183582693085	0.00798625151637687	0.00940153659522847	0.0588354225636878	0.123534169025475	0.0183987060250708	0.0305297209866559	0.0964415689446017	0.00495349777598059	0.00465022240194096	0.00272947836635665	0.0014152850788516	NA	0.0179943388596846	0.00849171047310958
LLM.2016.02.07	0.00030373595221221	0.0287536701427559	0.128176571833553	0.000708717221828491	0.00050622658702035	0.0227801964159158	0.00030373595221221	0.160473828085451	0.00263237825250582	0.00901083324896224	0.0329047281563228	NA	0.030272349903817	0.0030373595221221	NA	0.00566973777462792	NA	0.00323985015693024	0.0207552900678344	0.00222739698288954	0.00374607674395059	0.00465728460058722	0.00820087070972968	NA	0.0020249063480814	0.0240963855421687	NA	0.000809962539232561	0.00030373595221221	NA	0.00344234079173838	0.00121494380884884	0.00212615166548547	0.0010124531740407	0.0108332489622355	0.0119469474536803	0.0412068441834565	0.10397894097398	0.105193884782829	0.0349296345044042	0.148223144679559	0.00516351118760757	0.00516351118760757	0.00283486888731396	0.00020249063480814	0.00030373595221221	0.0150855522932064	0.011541966184064
LLM.2016.02.28	0.00030407459963511	0.0340563551591324	0.120109466855869	0.00111494019866207	0.000810865599026961	0.0499695925400365	0.000405432799513481	0.105919318872897	0.00152037299817555	0.00831137239002635	0.0293938779647273	NA	0.063247516724103	0.00486519359416177	NA	0.0243259679708088	NA	0.00395296979525644	0.010135819987837	0.000608149199270221	0.00445976079464829	0.0138860733833367	0.00668964119197243	NA	0.0138860733833367	0.0537198459355362	NA	0.00253395499695925	0.0010135819987837	0.00020271639975674	0.00131765659841881	0.00172308939793229	0.00263531319683762	0.000405432799513481	0.0111494019866207	0.00993310358808028	0.100344617879586	0.0977093046827488	0.0030407459963511	0.0169268193796878	0.165619298601257	0.00415568619501318	0.00668964119197243	0.00192580579768903	0.000912223798905332	0.000912223798905332	0.00891952158929657	0.0102371781877154
LLM.2016.03.13	NA	0.0501463020885884	0.0896983150035314	0.00060538795277974	NA	0.0339017253556654	0.000201795984259913	0.119261426697609	0.00110987791342952	0.0156391887801433	0.00474220563010796	NA	0.0475229542932096	0.00151346988194935	NA	0.00655836948844718	NA	0.00403591968519827	0.00918171728382605	0.00121077590555948	0.00272424578750883	0.000807183937039653	0.004641307637978	NA	0.0237110281505398	0.0328927454343659	NA	0.00100897992129957	0.000201795984259913	NA	0.00403591968519827	0.00211885783472909	0.00151346988194935	0.00201795984259913	0.00958530925234588	0.0111996771264252	0.122086570477247	0.100696196145697	0.0645747149631722	0.0293613157098174	0.165876299061649	0.00807183937039653	0.011704167087075	0.00151346988194935	NA	NA	0.00262334779537887	0.011704167087075
LLM.2016.03.27	NA	0.0469398077895802	0.102377339403136	0.000202326757713708	0.000708143651997977	0.0182094081942337	NA	0.187658067779464	0.00171977744056652	0.0155791603439555	0.0052604957005564	NA	0.0524026302478503	0.000404653515427415	NA	0.0129489124936773	NA	0.00556398583712696	0.0125442589782499	0.000202326757713708	0.000809307030854831	0.00121396054628225	0.00343955488113303	NA	0.0119372787051088	0.0339908952959029	NA	0.000404653515427415	0.000303490136570561	NA	0.00252908447142135	0.00171977744056652	0.00101163378856854	0.000708143651997977	0.00586747597369752	0.00849772382397572	0.0824481537683359	0.10257966616085	0.090642387455741	0.0276176024279211	0.108952959028832	0.0118361153262519	0.0175012645422357	0.00202326757713708	0.000404653515427415	NA	0.0164896307536672	0.00435002529084471
LLM.2016.04.24	NA	0.0146571629354482	0.125288625639996	NA	0.000903523742596125	0.0180704748519225	0.00020078305391025	0.194759562292942	0.00220861359301275	0.0125489408693906	0.00833249673727537	0.000100391526955125	0.0661580162634274	0.000501957634775625	0.00411605260516012	0.0254994478466017	NA	0.00612388314426262	0.0141552053006726	NA	0.00491918482080112	0.021684569822307	0.0076297560485895	NA	0.0247967071579159	0.0277080614396145	NA	0.00190743901214737	0.000301174580865375	NA	0.00110430679650637	0.001606264431282	0.000702740688685875	0.000903523742596125	0.004015661078205	0.00271057122778837	0.117759261118362	0.0940668607569521	0.047384800722819	0.0225880935649031	0.0725830739885554	0.0214837867683968	0.00351370344342937	0.00301174580865375	0.00100391526955125	NA	0.0213833952414416	0.001606264431282
LLM.2016.05.08	0.000503423278292388	0.138038662907773	0.109544905356424	0.000302053966975433	0.00100684655658478	0.0291985501409585	0.000201369311316955	0.119613370922271	0.00251711639146194	0.00241643173580346	0.00795408779701974	NA	0.0308095046314942	0.000302053966975433	NA	0.00956504228755538	NA	0.00473217881594845	0.0154047523157471	0.000402738622633911	0.0105718888441402	0.00543697140555779	0.00221506242448651	NA	0.00825614176399517	0.0199355618203786	NA	0.00130890052356021	0.000503423278292388	NA	0.00402738622633911	0.00211437776882803	0.000604107933950866	0.000201369311316955	0.116693515908176	0.00886024969794603	0.0968586387434555	0.085380587998389	0.00805477245267821	0.0288964961739831	0.0920257752718486	0.00372533225936367	0.0125855819573097	0.00382601691502215	NA	NA	0.00865888038662908	0.006745871929118
LLM.2016.05.22	0.00124107973937325	0.253697383390216	0.228255248733064	NA	0.0245113248526218	0.00124107973937325	NA	0.0232702451132485	0.0188230427138277	0.0029992760368187	0.0103423311614438	NA	0.00858413486399835	0.0159271899886234	NA	0.00496431895749302	NA	0.00289585272520426	0.0438514841245217	0.0130313372634192	0.011583410900817	0.0134450305098769	0.000930809804529941	NA	NA	0.00486089564587858	NA	0.000723963181301065	0.014168993691178	0.00320612266004757	0.00713620850139621	0.0122039507705037	NA	NA	0.0679491157306857	NA	0.0339228462095356	0.0412659013341607	0.00517116558072189	0.0532630054814355	0.0618471403454339	0.000930809804529941	0.0021718895439032	0.00858413486399835	NA	NA	0.000723963181301065	0.00227531285551763
LLM.2016.06.05	NA	0.0325121163166397	0.191639741518578	NA	0.00151453957996769	0.0195880452342488	0.00111066235864297	0.116518578352181	0.0029281098546042	0.00656300484652666	0.00615912762520194	NA	0.0414983844911147	0.000302907915993538	NA	0.011813408723748	NA	0.00626009693053312	0.0265549273021002	0.000908723747980614	0.00615912762520194	0.00171647819063005	0.00131260096930533	NA	0.00716882067851373	0.0243336025848142	NA	0.00232229402261712	0.000302907915993538	NA	0.00434168012924071	0.000908723747980614	0.00191841680129241	0.000504846526655897	0.0960218093699515	0.0211025848142165	0.0792609046849758	0.0688610662358643	0.00181744749596123	0.0331179321486268	0.158218901453958	0.0024232633279483	0.00888529886914378	0.00181744749596123	NA	NA	0.00252423263327948	0.00908723747980614
LLM.2016.06.15	NA	0.0356639129558735	0.074551682450131	NA	0.00141043723554302	0.0246826516220028	0.00110820068506951	0.15152125730405	0.00332460205520854	0.0079588958291356	0.00594398549264558	NA	0.0398952246625025	0.000302236550473504	NA	0.0152125730404997	NA	0.00826113237960911	0.0121902075357647	NA	0.00503727584122507	NA	0.00221640137013903	NA	0.0107797703002216	0.0309288736651219	NA	0.00201491033649003	NA	0.000503727584122507	0.00312311102155954	0.000906709651420512	0.00231714688696353	NA	0.145879508361878	0.0145073544227282	0.10407011887971	0.0758613741688495	0.00171267378601652	0.0294176909127544	0.16562562965948	0.00251863792061253	0.00816038686278461	0.00261938343743703	NA	NA	0.00261938343743703	0.00715293169453959
LLM.2016.06.19	0.000201288244766506	0.134762479871176	0.0755837359098229	0.000603864734299517	0.00251610305958132	0.00774959742351047	0.000100644122383253	0.0855475040257649	0.00241545893719807	0.00432769726247987	0.0101650563607085	NA	0.0325080515297907	0.000805152979066023	NA	0.0136876006441224	NA	0.00503220611916264	0.010366344605475	0.000503220611916264	0.00543478260869565	0.000805152979066023	0.000503220611916264	NA	0.00422705314009662	0.0247584541062802	NA	0.00110708534621578	0.000805152979066023	0.000301932367149758	0.00402576489533011	0.00120772946859903	0.00140901771336554	0.00100644122383253	0.249295491143317	0.00805152979066022	0.124194847020934	0.0496175523349436	NA	0.0160024154589372	0.103361513687601	0.00181159420289855	0.00513285024154589	0.00291867954911433	NA	NA	0.0017109500805153	0.00543478260869565
LLM.2016.06.26	NA	0.0296251511487303	0.210600564288593	0.00100765820233777	0.000503829101168884	0.032043530834341	0.00060459492140266	0.064087061668682	0.00272067714631197	0.0043329302700524	0.00695284159613059	NA	0.0941152760983474	0.000201531640467553	NA	0.0127972591696896	NA	0.00463522773075373	0.0334542523176139	NA	0.00211608222490931	0.0030229746070133	0.00191455058444176	NA	0.00967351874244256	0.0240830310358726	NA	0.00221684804514309	0.000201531640467553	NA	0.00211608222490931	0.000403063280935107	0.00151148730350665	0.00100765820233777	0.0607617896009673	0.00987505038291012	0.108424022571544	0.0822249093107618	0.00060459492140266	0.0376864167674325	0.101370415155179	0.0147118097541314	0.0073559048770657	0.00211608222490931	0.0017130189439742	NA	0.0215638855300282	0.0056428859330915
LLM.2016.07.03	0.00111777258408698	0.00467432171527284	0.305964840971446	0.00101615689462453	0.00416624326796057	0.0177827456559293	0.00111777258408698	0.0137181180774312	0.0032517020627985	0.00111777258408698	0.041052738542831	NA	0.0159536632456051	0.015039122040443	NA	0.0106696473935576	NA	0.00426785895742303	0.0175795142770044	0.00548724723097246	0.0102631846357078	0.0211360634081902	0.00467432171527284	NA	0.00386139619957321	0.030281475459811	NA	0.00213392947871151	0.000203231378924906	NA	0.00304847068387359	0.00193069809978661	0.00101615689462453	NA	0.137181180774312	0.00365816482064831	0.0238796870236765	0.102225383599228	0.00162585103139925	0.0564983233411239	0.105172238593639	0.00132100396301189	0.00304847068387359	0.0132100396301189	NA	0.000711309826237171	0.0034549334417234	0.00548724723097246
LLM.2016.07.19	0.00020253164556962	0.0157974683544304	0.0548860759493671	0.000810126582278481	0.00162025316455696	0.0426329113924051	0.00020253164556962	0.0779746835443038	0.0030379746835443	0.00921518987341772	0.0109367088607595	NA	0.0492151898734177	0.000911392405063291	NA	0.0136708860759494	NA	0.00729113924050633	0.00516455696202532	0.000708860759493671	0.00384810126582278	0.000607594936708861	0.00121518987341772	NA	0.0118481012658228	0.0516455696202532	NA	0.00131645569620253	0.0010126582278481	NA	0.00172151898734177	0.00192405063291139	0.000810126582278481	0.00030379746835443	0.214987341772152	0.0246075949367089	0.0723037974683544	0.134481012658228	NA	0.0137721518987342	0.13873417721519	0.00212658227848101	0.00172151898734177	0.00253164556962025	0.00020253164556962	NA	0.00556962025316456	0.0184303797468354
