"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Unclassified Firmicutes;T07"	"Year"	"Year"	"Year"	0.191226651105643	-0.0292642644360419	0.135912782299253	0.257982764462688	1	0.257982764462688	0.898576454631054	NA	"abundance"	156	156
"Unclassified Firmicutes;T37"	"Year"	"Year"	"Year"	-0.0833688553419726	-0.0292642644360419	0.221583331159331	0.832727309819283	1	0.805739144188379	1	NA	"abundance"	156	140
"Unclassified Lachnospiraceae;T12"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.062785566551489	0.0497346737383611	0.0949515320095435	0.929096094566984	1	0.929096094566984	1	NA	"abundance"	156	156
"Unclassified Lachnospiraceae;T12"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.0420898573082974	0.0314352114857477	0.0668593007117943	0.935130610662864	1	0.935130610662864	1	NA	"abundance"	156	156
"Unclassified Lachnospiraceae;T12"	"Year"	"Year"	"Year"	0.202008981708782	-0.0292642644360419	0.0796589644406508	0.155883003952284	1	0.155883003952284	0.898576454631054	NA	"abundance"	156	156
"Unclassified Lachnospiraceae;T41"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.288648309703208	0.0497346737383611	0.316440615697103	0.478431624460049	1	0.697174556873855	1	NA	"abundance"	156	152
"Unclassified Lachnospiraceae;T41"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.0734275998767872	0.0314352114857477	0.230707425156918	0.680751021271927	1	0.548070925819506	1	NA	"abundance"	156	152
"Unclassified Lachnospiraceae;T41"	"Year"	"Year"	"Year"	0.373039400707494	-0.0292642644360419	0.280466936126554	0.204529107545169	1	0.367226059257114	0.954807566557769	NA	"abundance"	156	152
"Unclassified Proteobacteria;T01"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.034080305891493	0.0497346737383611	1.74298122733413	0.963604144878688	1	0.415771858286907	0.954807566557769	NA	"abundance"	156	91
"Unclassified Proteobacteria;T01"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.453887980828053	0.0314352114857477	1.49860436479378	0.758599340805147	1	0.94172572174029	1	NA	"abundance"	156	91
"Unclassified Proteobacteria;T01"	"Year"	"Year"	"Year"	1.92979856343175	-0.0292642644360419	1.18897927131519	0.161627299932827	1	0.297131215782078	0.945968768612331	NA	"abundance"	156	91
"Unclassified Proteobacteria;T29"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.508766942612631	0.0497346737383611	0.491359435349117	0.276413077323326	1	0.476421965331301	1	NA	"abundance"	156	140
"Unclassified Proteobacteria;T29"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.0776256957433755	0.0314352114857477	0.351812496790077	0.899795226050199	1	0.685125564126797	1	NA	"abundance"	156	140
"Unclassified Proteobacteria;T29"	"Year"	"Year"	"Year"	-0.397448914896753	-0.0292642644360419	0.412851928591527	0.400734099926996	1	0.640880381009693	1	NA	"abundance"	156	140
"Unclassified Rikenellaceae;T10"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.143549824901258	0.0497346737383611	0.181023159494849	0.367437559084286	1	0.599864758342753	1	NA	"abundance"	156	154
"Unclassified Rikenellaceae;T10"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.0827653523837353	0.0314352114857477	0.127465893391259	0.761148380674633	1	0.94294990394565	1	NA	"abundance"	156	154
"Unclassified Rikenellaceae;T10"	"Year"	"Year"	"Year"	0.122131579955231	-0.0292642644360419	0.151868191275577	0.454024636522556	1	0.701910902475673	1	NA	"abundance"	156	154
"Unclassified Ruminococcaceae;T05"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.0584085171280676	0.0497346737383611	0.160075129566768	0.575185983743943	1	0.575185983743943	1	NA	"abundance"	156	156
"Unclassified Ruminococcaceae;T05"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.166923224194075	0.0314352114857477	0.112715519146213	0.401715991704132	1	0.401715991704132	0.954807566557769	NA	"abundance"	156	156
"Unclassified S24-7;T27"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.297366776950186	0.0497346737383611	0.406615971092053	0.557580027582156	1	0.804264568005794	1	NA	"abundance"	156	153
"Unclassified S24-7;T27"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.284785727632874	0.0314352114857477	0.286315122148102	0.310972640080188	1	0.525241297281934	1	NA	"abundance"	156	153
"Unclassified S24-7;T27"	"Year"	"Year"	"Year"	-0.114953188201079	-0.0292642644360419	0.341127799591132	0.813107534863179	1	0.965071206475082	1	NA	"abundance"	156	153
"Unclassified Tenericutes;T42"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.217129262250277	0.0497346737383611	0.369051431303438	0.48940364083584	1	0.739291358008304	1	NA	"abundance"	156	149
"Unclassified Tenericutes;T42"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.333651067136738	0.0314352114857477	0.259864376081416	0.293639945854744	1	0.50105547390791	1	NA	"abundance"	156	149
"Unclassified Tenericutes;T42"	"Year"	"Year"	"Year"	0.149634786449723	-0.0292642644360419	0.309613275539536	0.591937150427547	1	0.833484710798809	1	NA	"abundance"	156	149
"Veillonella;T49"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.173235810146401	0.0497346737383611	0.37022425320657	0.75046250269185	1	0.844085164552776	1	NA	"abundance"	156	91
"Veillonella;T49"	"Year"	"Year"	"Year"	-0.031116339269356	-0.0292642644360419	0.358293892426472	0.996120024294691	1	0.371637356113857	0.954807566557769	NA	"abundance"	156	91
"[Eubacterium];T39"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.46732412477553	0	0.565704401433758	0.408751660402252	1	0.650425400922906	1	NA	"prevalence"	156	57
"[Eubacterium];T39"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.0915049680961629	0	0.391672243064373	0.815275046531799	1	0.270724957484997	0.898576454631054	NA	"prevalence"	156	57
"[Prevotella];T20"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.356063237941822	0	2.22956145950426	0.873116597829505	1	0.196506000613358	0.898576454631054	NA	"prevalence"	156	82
"[Prevotella];T20"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.677382562951989	0	2.65756443961013	0.798809233391672	1	0.683259028116047	1	NA	"prevalence"	156	82
"[Ruminococcus];T21"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.0953724627627627	0.862372138897282	NA	"prevalence"	156	155
"[Ruminococcus];T21"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.174155056717226	0.898576454631054	NA	"prevalence"	156	155
"Aggregatibacter;T50"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.0343911286123185	0	0.706871011486093	0.961196132744775	1	0.897479489335379	1	NA	"prevalence"	156	52
"Aggregatibacter;T50"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.299821829552208	0	0.524565108370754	0.567618297285517	1	0.693898259146238	1	NA	"prevalence"	156	52
"Bifidobacterium;T51"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.160623446387089	0	0.656972089525286	0.806850944841467	1	0.31308382837258	0.947668104828093	NA	"prevalence"	156	99
"Bifidobacterium;T51"	"Year"	"Year"	"Year"	-1.01526244775526	0	0.818960841252833	0.215087871352736	1	0.383912950302421	0.954807566557769	NA	"prevalence"	156	99
"Bilophila;T35"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.808356128723978	1	NA	"prevalence"	156	153
"Bilophila;T35"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.255592986661763	0.898576454631054	NA	"prevalence"	156	153
"Bilophila;T35"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.997266670377284	1	NA	"prevalence"	156	153
"Blautia;T14"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.998930760921239	1	NA	"prevalence"	156	155
"Blautia;T14"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.0787851530770557	0.862372138897282	NA	"prevalence"	156	155
"Blautia;T14"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.98337121437791	1	NA	"prevalence"	156	155
"Clostridium;T48"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.894605522385638	1	NA	"prevalence"	156	146
"Clostridium;T48"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.930148721172625	1	NA	"prevalence"	156	146
"Clostridium;T48"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.429660378241117	0.971406072545135	NA	"prevalence"	156	146
"Coprococcus;T08"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.736884071203219	1	NA	"prevalence"	156	155
"Coprococcus;T08"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.0374329963060227	0.862372138897282	NA	"prevalence"	156	155
"Coprococcus;T08"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.0309296094695784	0.862372138897282	NA	"prevalence"	156	155
"Desulfovibrio;T40"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.846823772888627	1	NA	"prevalence"	156	154
"Desulfovibrio;T40"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.939191253586473	1	NA	"prevalence"	156	154
"Desulfovibrio;T40"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.875845101781491	1	NA	"prevalence"	156	154
"Dialister;T23"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	1	1	NA	"prevalence"	156	153
"Dialister;T23"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.910809076322156	1	NA	"prevalence"	156	153
"Dialister;T23"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.100525840413083	0.862372138897282	NA	"prevalence"	156	153
"Dorea;T24"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.807742729656794	1	NA	"prevalence"	156	154
"Dorea;T24"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.699430383563232	1	NA	"prevalence"	156	154
"Dorea;T24"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.133381977368729	0.86698285289674	NA	"prevalence"	156	154
"Erwinia;T33"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.476771826164405	0	0.935407546617257	0.610265698271671	1	0.610265698271671	1	NA	"prevalence"	156	7
"Erwinia;T33"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.527719885614186	0	0.903192878565312	0.559030195109261	1	0.559030195109261	1	NA	"prevalence"	156	7
"Erwinia;T33"	"Year"	"Year"	"Year"	-1.3748079918241	0	1.37213490998486	0.316368650737854	1	0.316368650737854	0.947668104828093	NA	"prevalence"	156	7
"Faecalibacterium;T11"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.80744187149706	1	NA	"prevalence"	156	154
"Faecalibacterium;T11"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.691122625706559	1	NA	"prevalence"	156	154
"Faecalibacterium;T11"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.00738115141859074	0.575729810650078	NA	"prevalence"	156	154
"Lachnobacterium;T52"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	2.93660178513713	0	2.65187784596941	0.268135324884789	1	0.268135324884789	0.898576454631054	NA	"prevalence"	156	19
"Lachnobacterium;T52"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-1.26436777905192	0	2.18175093721411	0.562238517627301	1	0.562238517627301	1	NA	"prevalence"	156	19
"Lachnobacterium;T52"	"Year"	"Year"	"Year"	-2.50946292162878	0	2.01081373310368	0.212036997553635	1	0.212036997553635	0.898576454631054	NA	"prevalence"	156	19
"Lachnospira;T13"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.383511585542064	0.954807566557769	NA	"prevalence"	156	154
"Lachnospira;T13"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.0863421597077314	0.862372138897282	NA	"prevalence"	156	154
"Lachnospira;T13"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.256888170751435	0.898576454631054	NA	"prevalence"	156	154
"Methanobrevibacter;T16"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.0393501889891506	0	0.480632222551355	0.93474871938461	1	0.749922542459292	1	NA	"prevalence"	156	46
"Methanobrevibacter;T16"	"Year"	"Year"	"Year"	-0.358486123253869	0	0.485802997433005	0.460560093179064	1	0.191152943002777	0.898576454631054	NA	"prevalence"	156	46
"Parabacteroides;T17"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.416198170038002	0.954807566557769	NA	"prevalence"	156	154
"Parabacteroides;T17"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.976110620798417	1	NA	"prevalence"	156	154
"Parabacteroides;T17"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.334113754907341	0.947668104828093	NA	"prevalence"	156	154
"Parvimonas;T45"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.577323804320303	0	0.810362077979119	0.476200416133846	1	0.170455663705974	0.898576454631054	NA	"prevalence"	156	74
"Parvimonas;T45"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.0130087414744677	0	0.592209064818217	0.982474703735975	1	0.563581731347	1	NA	"prevalence"	156	74
"Phascolarctobacterium;T32"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.0394633007188025	0.862372138897282	NA	"prevalence"	156	155
"Phascolarctobacterium;T32"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.381570424231646	0.954807566557769	NA	"prevalence"	156	155
"Phascolarctobacterium;T32"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.12399713724268	0.862372138897282	NA	"prevalence"	156	155
"Prevotella;T09"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.786280813464511	1	NA	"prevalence"	156	149
"Prevotella;T09"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.216890434056681	0.898576454631054	NA	"prevalence"	156	149
"Prevotella;T09"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.0763206363674003	0.862372138897282	NA	"prevalence"	156	149
"Providencia;T18"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.974970930317418	0	1.80217582926071	0.588509951419122	1	0.691349433619991	1	NA	"prevalence"	156	85
"Providencia;T18"	"Year"	"Year"	"Year"	0.79568574843814	0	1.8011995424891	0.65866777301917	1	0.631540651512118	1	NA	"prevalence"	156	85
"Pseudomonas;T28"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.293020515475284	0	0.555162247432196	0.597630803558452	1	0.123856657258139	0.862372138897282	NA	"prevalence"	156	66
"Pseudomonas;T28"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.204498351806022	0	0.384744592966203	0.595060456025379	1	0.125041526164149	0.862372138897282	NA	"prevalence"	156	66
"Pseudomonas;T28"	"Year"	"Year"	"Year"	-0.0857210817887533	0	0.453964024704389	0.850227689777578	1	0.0208926723267379	0.862372138897282	NA	"prevalence"	156	66
"Roseburia;T25"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	1.60060254429059	0	1.15415579341028	0.165497659331153	1	0.303605843418215	0.947250231464831	NA	"prevalence"	156	139
"Roseburia;T25"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.329123269869317	0	0.989256342860413	0.739362516486932	1	0.932068102187975	1	NA	"prevalence"	156	139
"Roseburia;T25"	"Year"	"Year"	"Year"	-2.25992183500502	0	1.68144060394647	0.178935759065914	1	0.325853512259334	0.947668104828093	NA	"prevalence"	156	139
"Ruminococcus;T19"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.923719502285022	1	NA	"prevalence"	156	154
"Ruminococcus;T19"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.798699426849166	1	NA	"prevalence"	156	154
"Ruminococcus;T19"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.999089689195774	1	NA	"prevalence"	156	154
"Serratia;T22"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.480995522535092	0	0.700149254323317	0.492089042406376	1	0.742026459156328	1	NA	"prevalence"	156	29
"Serratia;T22"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.0188494642238516	0	0.47338551926145	0.968237889499715	1	0.621863696612111	1	NA	"prevalence"	156	29
"Serratia;T22"	"Year"	"Year"	"Year"	0.129612745999999	0	0.618605279692183	0.834039084032323	1	0.866591361907135	1	NA	"prevalence"	156	29
"Sutterella;T34"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.971288485215018	1	NA	"prevalence"	156	154
"Sutterella;T34"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.811388495821964	1	NA	"prevalence"	156	154
"Sutterella;T34"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.999967723914798	1	NA	"prevalence"	156	154
"Synergistes;T44"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	1.22506504827895	0	0.872314055906389	0.160204142037738	1	0.294742916949428	0.945968768612331	NA	"prevalence"	156	123
"Synergistes;T44"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	0.68195192252925	0	0.598051192351762	0.254165413159774	1	0.443730769072869	0.974957746131937	NA	"prevalence"	156	123
"Unclassified [Barnesiellaceae];T31"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-2.43972784863545	0	2.56836117725029	0.342154842738665	1	0.393412849021883	0.954807566557769	NA	"prevalence"	156	153
"Unclassified [Barnesiellaceae];T31"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.01362611220533	0	1.80644248162155	0.26498263697589	1	0.0999275295051637	0.862372138897282	NA	"prevalence"	156	153
"Unclassified [Barnesiellaceae];T31"	"Year"	"Year"	"Year"	0.282372917683568	0	1.17578976555632	0.810209354957882	1	0.927286269014635	1	NA	"prevalence"	156	153
"Unclassified Burkholderiaceae;T43"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	2.95213471668175e-15	0	2.69270537923958	0.999999999999999	1	0.999999999999999	1	NA	"prevalence"	156	19
"Unclassified Burkholderiaceae;T43"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-1.92758068461933e-15	0	1.89604522295386	0.999999999999999	1	0.999999999999999	1	NA	"prevalence"	156	19
"Unclassified Burkholderiaceae;T43"	"Year"	"Year"	"Year"	-3.30629658323704e-15	0	2.25902750081415	0.999999999999999	1	0.999999999999999	1	NA	"prevalence"	156	19
"Unclassified Christensenellaceae;T15"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.732931496704587	1	NA	"prevalence"	156	152
"Unclassified Christensenellaceae;T15"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.99995770997906	1	NA	"prevalence"	156	152
"Unclassified Christensenellaceae;T15"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.0666250393066528	0.862372138897282	NA	"prevalence"	156	152
"Unclassified Clostridiaceae;T46"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.948473705703464	1	NA	"prevalence"	156	154
"Unclassified Clostridiaceae;T46"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.750822435073467	1	NA	"prevalence"	156	154
"Unclassified Clostridiaceae;T46"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.940826589392015	1	NA	"prevalence"	156	154
"Unclassified Coriobacteriaceae;T47"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.0549983122813778	0	1.35892811195767	0.967716962250106	1	0.910206705602669	1	NA	"prevalence"	156	149
"Unclassified Coriobacteriaceae;T47"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.102229979998127	0	1.12990782098645	0.927908655518954	1	0.891088300874564	1	NA	"prevalence"	156	149
"Unclassified Coriobacteriaceae;T47"	"Year"	"Year"	"Year"	-1.09044262113905	0	2.12973115650181	0.60864434882	1	0.548151738357143	1	NA	"prevalence"	156	149
"Unclassified Cyanobacteria;T36"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-1.87833354865787	0	2.88584756183069	0.515125499200823	1	0.764896718474749	1	NA	"prevalence"	156	140
"Unclassified Cyanobacteria;T36"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.57023850612447	0	1.92452017257357	0.181705648789454	1	0.330394354776912	0.947668104828093	NA	"prevalence"	156	140
"Unclassified Cyanobacteria;T36"	"Year"	"Year"	"Year"	4.16149341525759	0	3.31015221579786	0.208684498867504	1	0.373819777667428	0.954807566557769	NA	"prevalence"	156	140
"Unclassified Enterobacteriaceae;T02"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	0.423504219608536	0	0.55591903705381	0.44617390724477	1	0.693276658983476	1	NA	"prevalence"	156	76
"Unclassified Enterobacteriaceae;T02"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.233761061989801	0	0.393304270566051	0.552276905996932	1	0.79954403109632	1	NA	"prevalence"	156	76
"Unclassified Enterobacteriaceae;T02"	"Year"	"Year"	"Year"	0.138400966481516	0	0.452723210842742	0.759827218552833	1	0.569270519864666	1	NA	"prevalence"	156	76
"Unclassified Erysipelotrichaceae;T26"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-4.74583682302004e-15	0	2.69270537923959	0.999999999999999	1	0.440620429223938	0.974957746131937	NA	"prevalence"	156	154
"Unclassified Erysipelotrichaceae;T26"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	2.71136086050689e-15	0	1.89604522295386	0.999999999999999	1	0.922454743239243	1	NA	"prevalence"	156	154
"Unclassified Erysipelotrichaceae;T26"	"Year"	"Year"	"Year"	4.31000392703498e-15	0	2.25902750081416	0.999999999999998	1	0.918041521083597	1	NA	"prevalence"	156	154
"Unclassified Firmicutes;T37"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.181201553750771	0	1.02994752386787	0.860346735022398	1	0.237630883992654	0.898576454631054	NA	"prevalence"	156	140
"Unclassified Firmicutes;T37"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.982246973493022	0	0.950975444473733	0.301658358282045	1	0.220222271884737	0.898576454631054	NA	"prevalence"	156	140
"Unclassified Firmicutes;T37"	"Year"	"Year"	"Year"	0.804752478426056	0	1.37810377914121	0.559249667258639	1	0.805739144188379	1	NA	"prevalence"	156	140
"Unclassified Lachnospiraceae;T41"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	1.92907139333883	0	2.55199153705561	0.449704222143995	1	0.697174556873855	1	NA	"prevalence"	156	152
"Unclassified Lachnospiraceae;T41"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	1.99533573377085	0	2.03882484814767	0.327743297407535	1	0.548070925819506	1	NA	"prevalence"	156	152
"Unclassified Lachnospiraceae;T41"	"Year"	"Year"	"Year"	0.345597716466918	0	1.33781309749778	0.796151970392727	1	0.367226059257114	0.954807566557769	NA	"prevalence"	156	152
"Unclassified Proteobacteria;T01"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	"Triglycerides_mg.dL"	-0.700190160274201	0	0.590416772032656	0.235651819055548	1	0.415771858286907	0.954807566557769	NA	"prevalence"	156	91
"Unclassified Proteobacteria;T01"	"Weight_lbs"	"Weight_lbs"	"Weight_lbs"	-0.0426518699979527	0	0.405526604554248	0.916235755463518	1	0.94172572174029	1	NA	"prevalence"	156	91
"Unclassified Proteobacteria;T01"	"Year"	"Year"	"Year"	0.125920835382992	0	0.460933111831048	0.784709637029668	1	0.297131215782078	0.945968768612331	NA	"prevalence"	156	91
